DurationMonth,CreditAmount,Age,ResidenceSince,StatusAccount,CreditHistory,Purpose,SavingsAccount,EmploymentSince,StatusAndSex,Guarantors,Property,InstallmentPlans,Housing,Job,Telephone,ForeignWorker,Customer,NCredits,NPeopleMain,InstallmentRate,index
45,1445,48,4.0,A12, A32, A43, A65, A75, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,2,4,7075
9,1274,31,4.0,A12, A31, A40, A61, A75, A93, A101, A121, A143, A151, A172, A191, A201,1,1.0,1,4,7076
26,7132,35,4.0,A14, A32, A46, A61, A73, A93, A101, A124, A143, A153, A173, A191, A201,2,1.0,1,4,7077
9,4714,30,4.0,A14, A32, A41, A61, A74, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,2,7078
24,1462,29,4.0,A14, A34, A43, A61, A75, A93, A101, A121, A143, A152, A173, A192, A201,1,2.0,1,3,7079
47,1471,23,2.0,A14, A34, A45, A64, A74, A93, A101, A123, A142, A152, A172, A191, A201,1,2.0,1,4,7080
6,1927,30,4.0,A14, A32, A46, A61, A71, A92, A101, A124, A143, A153, A174, A192, A201,1,1.0,1,1,7081
8,4341,32,3.0,A11, A32, A43, A61, A74, A93, A103, A121, A143, A152, A173, A191, A201,1,2.0,1,2,7082
12,426,56,4.0,A11, A31, A43, A61, A75, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,4,7083
8,1099,23,4.0,A12, A34, A40, A61, A75, A93, A101, A121, A143, A152, A172, A192, A201,1,2.0,1,4,7084
36,4459,31,3.0,A14, A32, A43, A61, A74, A93, A101, A121, A143, A152, A173, A191, A201,1,1.0,2,3,7085
4,1258,55,2.0,A11, A32, A40, A61, A73, A93, A101, A121, A143, A152, A172, A191, A202,1,1.0,2,3,7086
12,4200,48,2.0,A14, A32, A42, A61, A73, A93, A101, A122, A143, A152, A172, A191, A201,1,2.0,2,2,7087
4,251,22,2.0,A14, A34, A43, A61, A73, A93, A101, A123, A143, A152, A173, A191, A201,1,2.0,1,3,7088
60,3169,21,4.0,A12, A32, A43, A61, A72, A92, A101, A123, A143, A151, A173, A191, A201,1,1.0,1,4,7089
5,521,58,4.0,A11, A34, A43, A61, A73, A93, A101, A122, A143, A151, A172, A191, A201,1,2.0,1,4,7090
12,940,42,1.0,A14, A34, A43, A61, A72, A93, A101, A121, A143, A152, A173, A191, A201,1,1.0,1,4,7091
10,4204,20,4.0,A12, A32, A43, A61, A74, A92, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,2,7092
18,1368,26,4.0,A14, A32, A40, A61, A73, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,4,7093
4,270,30,4.0,A11, A32, A43, A61, A75, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,4,7094
12,7351,31,2.0,A11, A32, A42, A61, A73, A93, A101, A123, A143, A151, A173, A191, A201,1,1.0,1,2,7095
10,1737,29,3.0,A12, A31, A40, A62, A72, A92, A102, A122, A143, A151, A172, A191, A201,2,1.0,1,3,7096
36,8701,45,2.0,A14, A33, A43, A61, A73, A93, A101, A121, A143, A152, A173, A191, A201,2,2.0,1,2,7097
27,2534,35,3.0,A12, A32, A40, A61, A74, A93, A102, A123, A143, A152, A172, A191, A201,1,1.0,2,4,7098
5,959,54,1.0,A14, A32, A43, A61, A73, A93, A101, A121, A143, A152, A173, A191, A201,1,1.0,1,3,7099
12,1495,48,4.0,A11, A32, A43, A61, A73, A92, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,2,7100
6,744,27,2.0,A14, A32, A43, A61, A74, A93, A101, A123, A142, A152, A173, A191, A201,1,1.0,1,4,7101
5,615,47,3.0,A11, A34, A40, A61, A75, A93, A101, A121, A143, A152, A173, A191, A201,1,2.0,1,4,7102
6,899,29,4.0,A14, A34, A43, A65, A73, A92, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,3,7103
12,1960,35,4.0,A11, A32, A43, A61, A75, A92, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,1,7104
15,567,24,3.0,A12, A32, A43, A61, A74, A94, A101, A121, A143, A152, A172, A191, A201,1,1.0,1,4,7105
30,716,36,2.0,A14, A32, A43, A65, A75, A93, A101, A121, A143, A152, A173, A191, A201,1,1.0,2,4,7106
18,3945,42,3.0,A11, A32, A43, A61, A75, A93, A101, A122, A143, A152, A174, A192, A201,1,2.0,1,3,7107
24,3996,44,4.0,A12, A31, A46, A65, A75, A92, A102, A124, A141, A152, A173, A191, A201,1,1.0,1,2,7108
24,1174,23,4.0,A14, A32, A43, A61, A73, A93, A101, A122, A143, A152, A173, A191, A201,1,1.0,1,4,7109
24,8352,44,2.0,A12, A32, A49, A61, A75, A93, A101, A123, A143, A152, A173, A191, A201,2,1.0,1,2,7110
18,961,52,4.0,A14, A32, A49, A63, A74, A93, A101, A123, A143, A152, A172, A191, A201,1,1.0,1,3,7111
45,3123,29,3.0,A11, A34, A43, A61, A74, A92, A101, A123, A143, A152, A173, A191, A201,1,2.0,1,4,7112
6,1999,23,4.0,A14, A32, A41, A63, A75, A92, A101, A123, A143, A151, A173, A191, A201,1,1.0,1,1,7113
12,1353,27,2.0,A12, A32, A43, A61, A75, A93, A101, A123, A142, A152, A173, A191, A201,1,1.0,1,4,7114
10,1545,37,1.0,A12, A32, A40, A61, A72, A93, A101, A123, A143, A152, A172, A191, A201,1,1.0,1,2,7115
18,2305,26,1.0,A14, A34, A46, A62, A72, A92, A101, A123, A141, A151, A173, A191, A201,2,2.0,1,4,7116
36,16686,54,4.0,A11, A32, A40, A61, A72, A93, A101, A122, A143, A152, A174, A192, A201,1,1.0,1,4,7117
30,3905,45,2.0,A12, A32, A46, A65, A73, A92, A101, A124, A143, A152, A174, A192, A201,2,1.0,1,4,7118
18,1940,34,4.0,A14, A32, A46, A63, A75, A93, A101, A124, A143, A151, A173, A191, A201,1,1.0,1,1,7119
5,8402,54,2.0,A14, A32, A42, A61, A73, A93, A101, A122, A143, A152, A173, A191, A201,1,1.0,1,2,7120
12,2899,40,2.0,A11, A32, A40, A61, A73, A93, A102, A122, A143, A151, A173, A191, A201,1,1.0,2,2,7121
6,1089,20,2.0,A12, A32, A43, A61, A73, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,3,7122
39,2673,35,2.0,A12, A32, A42, A61, A73, A93, A101, A122, A143, A152, A173, A192, A201,2,1.0,1,2,7123
12,3240,27,2.0,A13, A32, A46, A62, A73, A94, A102, A124, A142, A152, A173, A191, A201,2,1.0,1,4,7124
24,2176,25,4.0,A14, A32, A43, A62, A72, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,2,2,7125
46,252,54,4.0,A14, A34, A43, A61, A75, A93, A101, A121, A142, A152, A173, A191, A201,1,2.0,1,4,7126
12,3629,25,4.0,A12, A32, A40, A61, A75, A92, A101, A123, A141, A152, A172, A191, A201,1,1.0,1,2,7127
36,1290,34,2.0,A11, A34, A40, A61, A73, A94, A101, A122, A143, A152, A173, A191, A201,1,2.0,1,4,7128
8,9013,28,2.0,A14, A34, A40, A61, A72, A93, A101, A121, A143, A152, A173, A191, A201,1,2.0,1,1,7129
24,4840,40,3.0,A11, A32, A43, A61, A74, A93, A103, A123, A143, A152, A172, A191, A201,1,1.0,2,3,7130
12,505,39,4.0,A14, A34, A40, A61, A75, A92, A101, A121, A143, A152, A173, A191, A201,1,2.0,1,4,7131
24,1358,30,1.0,A12, A31, A46, A61, A72, A92, A101, A123, A141, A151, A173, A191, A201,1,1.0,1,1,7132
24,1598,39,3.0,A12, A32, A40, A61, A74, A93, A101, A123, A143, A152, A172, A191, A201,1,2.0,2,2,7133
32,8067,23,2.0,A14, A34, A42, A61, A73, A93, A101, A122, A143, A152, A173, A191, A201,1,2.0,1,2,7134
51,7639,27,2.0,A12, A32, A43, A61, A74, A92, A101, A122, A143, A152, A173, A192, A201,1,1.0,1,1,7135
24,1539,28,4.0,A14, A32, A43, A65, A74, A92, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,2,7136
12,5933,42,4.0,A12, A33, A46, A62, A75, A93, A101, A124, A143, A152, A173, A191, A201,1,1.0,1,1,7137
9,1090,36,4.0,A12, A32, A40, A61, A75, A93, A101, A122, A143, A152, A173, A191, A201,1,1.0,1,1,7138
12,995,23,2.0,A14, A32, A43, A61, A73, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,3,7139
10,1047,53,4.0,A12, A32, A43, A61, A73, A93, A101, A121, A143, A152, A172, A191, A201,1,1.0,1,4,7140
6,880,25,2.0,A11, A32, A42, A61, A73, A92, A101, A122, A143, A152, A173, A191, A201,2,1.0,1,4,7141
56,7801,19,2.0,A14, A32, A43, A61, A73, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,4,7142
12,8269,29,4.0,A12, A32, A42, A61, A73, A93, A101, A122, A143, A152, A173, A192, A201,1,1.0,1,1,7143
48,2805,38,3.0,A11, A32, A42, A61, A74, A93, A101, A122, A143, A152, A173, A191, A201,2,1.0,1,4,7144
6,729,63,2.0,A14, A32, A40, A61, A73, A92, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,3,7145
24,1397,23,2.0,A14, A32, A43, A65, A73, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,4,7146
10,3191,19,4.0,A11, A32, A42, A61, A72, A92, A101, A123, A143, A151, A173, A191, A201,1,1.0,1,3,7147
48,2998,28,3.0,A11, A32, A40, A61, A73, A93, A102, A122, A143, A152, A173, A192, A201,1,1.0,1,4,7148
18,2315,37,2.0,A11, A34, A42, A64, A73, A93, A101, A122, A143, A152, A173, A191, A201,1,2.0,1,3,7149
4,2846,42,4.0,A14, A32, A49, A61, A74, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,3,7150
15,1654,42,4.0,A11, A34, A40, A61, A72, A93, A101, A123, A143, A152, A172, A192, A201,2,1.0,1,4,7151
9,2915,59,2.0,A11, A32, A42, A61, A73, A92, A101, A122, A143, A152, A173, A191, A201,1,1.0,1,1,7152
24,2136,24,4.0,A14, A32, A43, A61, A72, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,4,7153
5,266,42,2.0,A11, A34, A40, A65, A75, A92, A101, A121, A143, A152, A173, A192, A201,1,2.0,1,4,7154
18,1336,57,3.0,A12, A32, A40, A61, A73, A93, A101, A122, A143, A152, A173, A191, A201,1,1.0,1,2,7155
24,673,33,2.0,A11, A32, A43, A61, A73, A94, A101, A123, A143, A152, A173, A192, A201,2,1.0,1,4,7156
12,2264,30,2.0,A11, A32, A42, A65, A73, A93, A101, A121, A143, A152, A173, A191, A201,1,1.0,1,4,7157
15,9540,33,1.0,A14, A34, A46, A61, A72, A92, A101, A121, A141, A152, A174, A192, A201,1,1.0,1,4,7158
30,1089,29,4.0,A14, A34, A49, A64, A73, A93, A101, A121, A142, A152, A173, A191, A201,1,2.0,1,4,7159
24,7564,27,4.0,A14, A32, A41, A63, A73, A93, A101, A123, A143, A151, A173, A192, A201,1,2.0,1,3,7160
12,1235,32,4.0,A14, A34, A41, A61, A75, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,3,7161
6,1223,19,1.0,A14, A34, A43, A61, A72, A92, A101, A123, A143, A152, A173, A191, A201,1,2.0,1,4,7162
24,6679,28,4.0,A11, A32, A42, A61, A73, A93, A101, A123, A143, A151, A173, A192, A201,1,1.0,1,2,7163
9,862,27,4.0,A14, A34, A43, A63, A75, A92, A101, A121, A143, A152, A173, A191, A201,1,1.0,1,4,7164
4,1815,49,2.0,A14, A32, A40, A61, A74, A93, A101, A121, A143, A152, A173, A191, A201,1,1.0,2,1,7165
24,3355,66,4.0,A14, A32, A43, A63, A75, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,2,3,7166
60,3943,30,2.0,A11, A32, A40, A61, A73, A92, A101, A122, A143, A152, A173, A191, A201,2,1.0,1,4,7167
9,1485,24,2.0,A14, A32, A42, A61, A73, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,3,7168
8,909,50,2.0,A12, A32, A40, A61, A73, A93, A101, A122, A143, A152, A174, A192, A201,1,1.0,1,3,7169
12,1561,33,4.0,A11, A32, A46, A65, A73, A93, A101, A124, A143, A153, A173, A191, A201,2,1.0,1,2,7170
6,5106,66,1.0,A11, A32, A43, A61, A74, A93, A103, A121, A143, A152, A173, A191, A201,1,1.0,1,2,7171
60,1454,29,4.0,A14, A34, A41, A64, A75, A93, A101, A123, A143, A152, A173, A192, A201,1,2.0,1,4,7172
6,1297,25,4.0,A14, A32, A46, A61, A72, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,4,7173
60,11780,32,2.0,A11, A32, A40, A61, A72, A93, A101, A123, A143, A152, A173, A191, A201,2,1.0,1,1,7174
12,1925,39,4.0,A14, A34, A41, A64, A75, A93, A101, A124, A143, A153, A174, A192, A201,1,3.0,1,2,7175
6,2281,24,1.0,A14, A32, A40, A61, A73, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,3,7176
12,1014,65,4.0,A11, A32, A43, A61, A73, A93, A101, A121, A143, A152, A172, A192, A201,1,1.0,2,4,7177
7,1001,40,4.0,A11, A34, A43, A61, A75, A93, A101, A121, A143, A152, A173, A191, A201,1,2.0,1,4,7178
24,6185,33,4.0,A12, A32, A40, A61, A71, A93, A101, A122, A143, A152, A174, A192, A201,1,1.0,1,4,7179
24,2163,34,4.0,A11, A30, A46, A64, A71, A92, A102, A124, A142, A153, A171, A191, A201,2,3.0,2,3,7180
46,1067,47,4.0,A14, A34, A41, A64, A75, A93, A101, A121, A143, A152, A173, A191, A201,1,2.0,1,4,7181
24,1060,63,4.0,A11, A34, A46, A61, A75, A93, A101, A124, A143, A152, A172, A191, A201,1,2.0,2,4,7182
18,837,23,4.0,A11, A32, A40, A65, A72, A94, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,4,7183
12,1733,21,4.0,A14, A32, A49, A62, A73, A92, A101, A123, A143, A151, A173, A191, A201,1,1.0,1,2,7184
12,1284,56,4.0,A11, A32, A46, A61, A75, A93, A101, A123, A143, A153, A173, A192, A201,2,1.0,2,4,7185
17,1434,56,4.0,A12, A34, A46, A61, A75, A92, A101, A124, A143, A153, A173, A191, A201,1,1.0,1,4,7186
21,3205,32,4.0,A14, A34, A46, A61, A75, A92, A101, A124, A141, A153, A173, A191, A201,1,2.0,1,2,7187
12,3141,26,4.0,A12, A34, A40, A61, A72, A93, A101, A123, A143, A152, A172, A191, A201,1,2.0,1,1,7188
12,1200,22,4.0,A12, A32, A43, A61, A73, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,3,7189
24,1470,19,1.0,A12, A32, A42, A65, A74, A92, A101, A123, A143, A151, A173, A191, A201,1,1.0,1,2,7190
15,1568,31,4.0,A12, A34, A46, A62, A75, A92, A102, A124, A143, A153, A171, A191, A201,2,2.0,2,2,7191
28,1195,28,2.0,A14, A34, A42, A61, A75, A93, A101, A123, A143, A152, A173, A192, A201,1,2.0,1,4,7192
11,5916,30,1.0,A14, A32, A43, A61, A72, A93, A101, A121, A143, A152, A173, A191, A201,1,2.0,1,1,7193
9,658,36,1.0,A11, A31, A40, A61, A72, A92, A101, A123, A143, A152, A173, A191, A201,2,1.0,1,4,7194
6,1115,25,2.0,A14, A34, A43, A61, A75, A93, A101, A123, A143, A152, A174, A192, A201,1,2.0,1,4,7195
9,384,57,2.0,A11, A32, A40, A61, A73, A93, A101, A122, A143, A152, A173, A191, A201,1,1.0,1,4,7196
10,1849,44,3.0,A12, A32, A40, A61, A74, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,4,7197
11,622,46,1.0,A12, A32, A40, A61, A72, A93, A101, A122, A143, A152, A173, A192, A201,1,2.0,1,1,7198
12,846,23,2.0,A14, A34, A43, A65, A74, A93, A101, A123, A143, A152, A173, A191, A201,1,2.0,1,4,7199
21,2990,23,1.0,A12, A32, A43, A61, A73, A93, A103, A121, A143, A152, A173, A191, A201,1,1.0,1,4,7200
18,6321,44,2.0,A14, A33, A42, A61, A73, A92, A101, A122, A141, A152, A173, A192, A201,2,1.0,1,2,7201
24,5615,44,2.0,A11, A32, A42, A61, A73, A93, A101, A122, A143, A152, A174, A192, A201,1,1.0,2,4,7202
18,1379,58,4.0,A14, A34, A43, A61, A75, A93, A101, A123, A143, A152, A172, A191, A201,1,2.0,1,3,7203
16,1157,31,4.0,A14, A34, A40, A64, A73, A92, A101, A121, A143, A152, A173, A192, A201,1,2.0,1,4,7204
36,939,38,2.0,A11, A32, A43, A65, A75, A92, A101, A123, A141, A152, A172, A191, A201,1,1.0,1,4,7205
6,1258,22,2.0,A14, A32, A43, A61, A73, A94, A101, A122, A143, A152, A172, A191, A201,1,1.0,1,2,7206
4,1639,41,4.0,A14, A32, A43, A63, A73, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,2,7207
36,3860,37,4.0,A12, A32, A40, A62, A74, A93, A101, A124, A143, A152, A174, A192, A201,1,1.0,1,4,7208
36,2472,37,3.0,A12, A31, A46, A62, A72, A94, A102, A124, A141, A152, A171, A191, A201,2,3.0,1,2,7209
21,7007,29,4.0,A12, A34, A40, A62, A75, A92, A101, A122, A143, A152, A173, A192, A201,1,2.0,1,3,7210
24,1382,45,4.0,A12, A32, A43, A61, A75, A93, A101, A123, A143, A152, A173, A192, A201,2,2.0,2,4,7211
43,5476,31,2.0,A11, A32, A46, A61, A73, A92, A102, A124, A141, A153, A174, A192, A201,2,1.0,1,2,7212
24,2715,36,4.0,A12, A34, A49, A64, A73, A93, A101, A121, A142, A152, A172, A191, A201,1,2.0,1,1,7213
12,1290,46,4.0,A12, A32, A43, A61, A73, A93, A101, A123, A143, A152, A172, A192, A201,2,1.0,1,3,7214
9,1201,41,2.0,A11, A32, A46, A65, A71, A93, A102, A122, A142, A152, A173, A192, A201,2,1.0,1,4,7215
10,5277,23,4.0,A12, A32, A42, A61, A74, A92, A101, A123, A143, A152, A174, A192, A201,1,1.0,1,4,7216
12,252,59,2.0,A14, A32, A43, A61, A75, A94, A101, A121, A143, A152, A173, A191, A201,1,1.0,1,4,7217
30,8849,34,2.0,A14, A32, A43, A65, A73, A93, A101, A123, A143, A152, A174, A192, A201,1,1.0,1,4,7218
12,3639,30,2.0,A11, A32, A40, A61, A71, A93, A102, A122, A143, A152, A173, A192, A201,1,1.0,1,4,7219
48,1396,37,4.0,A12, A32, A41, A61, A75, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,4,7220
6,1473,22,2.0,A11, A32, A40, A61, A73, A93, A102, A121, A143, A151, A173, A191, A201,1,2.0,1,4,7221
20,1587,27,4.0,A12, A32, A43, A61, A75, A92, A101, A121, A143, A151, A172, A192, A201,1,1.0,1,1,7222
60,11723,19,2.0,A14, A34, A43, A64, A73, A93, A101, A121, A143, A152, A173, A191, A201,1,2.0,1,4,7223
6,964,24,2.0,A11, A32, A42, A61, A73, A92, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,3,7224
6,9384,38,4.0,A14, A32, A41, A61, A73, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,3,7225
12,878,47,4.0,A11, A32, A46, A61, A73, A93, A101, A122, A143, A151, A173, A191, A201,2,1.0,1,4,7226
6,655,33,3.0,A14, A34, A40, A61, A74, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,4,7227
6,1415,36,1.0,A12, A32, A43, A61, A74, A93, A101, A121, A143, A152, A173, A191, A201,1,1.0,1,2,7228
18,717,34,4.0,A14, A32, A43, A63, A75, A93, A101, A123, A141, A152, A173, A192, A201,1,1.0,1,4,7229
36,6347,68,2.0,A11, A32, A42, A61, A73, A93, A101, A122, A143, A152, A172, A191, A201,1,1.0,1,4,7230
44,692,22,2.0,A14, A34, A43, A65, A73, A93, A101, A121, A142, A152, A173, A191, A201,1,2.0,1,4,7231
36,1820,32,4.0,A14, A34, A41, A64, A73, A92, A101, A123, A142, A152, A173, A192, A201,1,2.0,2,4,7232
48,7681,55,2.0,A14, A32, A43, A65, A74, A93, A101, A123, A143, A152, A174, A192, A201,1,1.0,1,4,7233
24,3008,41,4.0,A12, A34, A41, A65, A73, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,2,4,7234
24,982,46,4.0,A14, A34, A43, A61, A75, A93, A101, A122, A143, A152, A173, A191, A201,1,2.0,1,4,7235
57,1162,22,3.0,A14, A34, A45, A64, A73, A93, A101, A121, A142, A152, A173, A191, A201,1,2.0,1,4,7236
6,3761,23,4.0,A12, A32, A46, A61, A72, A93, A101, A122, A143, A152, A173, A191, A201,2,1.0,1,2,7237
36,1509,25,4.0,A12, A33, A49, A65, A74, A93, A101, A121, A143, A152, A172, A191, A201,1,1.0,2,4,7238
18,11107,27,1.0,A12, A34, A43, A61, A73, A92, A101, A121, A143, A152, A172, A191, A201,1,1.0,1,1,7239
21,1196,30,4.0,A12, A32, A43, A61, A72, A92, A101, A123, A141, A151, A172, A191, A201,1,1.0,1,4,7240
18,3284,30,2.0,A14, A32, A40, A65, A73, A93, A101, A122, A143, A152, A173, A191, A201,1,1.0,2,4,7241
24,1224,24,2.0,A11, A32, A43, A61, A73, A94, A103, A121, A143, A152, A173, A191, A201,1,1.0,1,4,7242
24,840,23,4.0,A14, A34, A49, A64, A73, A93, A101, A121, A142, A152, A173, A192, A201,1,2.0,1,4,7243
9,2132,52,3.0,A14, A34, A40, A61, A74, A93, A101, A123, A143, A152, A172, A191, A201,1,1.0,2,2,7244
30,6877,22,2.0,A14, A32, A43, A63, A73, A93, A101, A123, A142, A152, A173, A191, A201,1,1.0,1,4,7245
9,716,51,4.0,A11, A32, A46, A65, A75, A93, A101, A124, A143, A153, A173, A191, A201,2,1.0,1,4,7246
12,2507,25,2.0,A14, A34, A43, A65, A73, A93, A101, A121, A143, A152, A173, A191, A201,1,2.0,2,4,7247
24,6181,37,1.0,A14, A32, A43, A61, A72, A92, A101, A121, A143, A151, A173, A192, A201,1,1.0,1,3,7248
18,2116,28,2.0,A12, A32, A43, A61, A74, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,4,7249
6,1328,29,2.0,A14, A34, A40, A61, A71, A92, A101, A123, A143, A152, A172, A191, A201,1,2.0,1,3,7250
18,2100,31,3.0,A14, A34, A43, A61, A72, A94, A101, A121, A143, A152, A173, A192, A201,1,1.0,1,3,7251
12,354,50,4.0,A11, A34, A43, A61, A75, A93, A101, A121, A143, A152, A173, A191, A201,1,2.0,1,3,7252
36,1535,30,2.0,A11, A32, A43, A61, A74, A93, A101, A123, A143, A152, A173, A191, A201,2,1.0,1,4,7253
6,2119,27,2.0,A14, A34, A40, A61, A75, A93, A101, A123, A143, A152, A173, A192, A202,1,1.0,2,3,7254
18,780,26,1.0,A12, A32, A40, A61, A73, A94, A101, A121, A143, A152, A173, A191, A201,1,1.0,1,1,7255
24,3801,28,2.0,A14, A34, A43, A64, A75, A93, A101, A123, A142, A152, A174, A192, A201,1,2.0,1,4,7256
7,292,23,4.0,A14, A32, A43, A61, A73, A92, A101, A121, A143, A152, A173, A191, A201,1,1.0,1,4,7257
8,643,53,4.0,A14, A32, A43, A65, A75, A93, A101, A121, A143, A152, A173, A191, A201,1,1.0,1,4,7258
10,1010,39,4.0,A12, A31, A46, A61, A73, A93, A101, A123, A143, A152, A173, A191, A201,2,1.0,1,4,7259
60,1055,26,2.0,A14, A32, A43, A65, A73, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,4,7260
60,2362,37,2.0,A12, A32, A42, A61, A73, A93, A101, A123, A143, A152, A173, A191, A201,2,1.0,1,4,7261
24,427,19,2.0,A14, A34, A43, A61, A72, A92, A101, A121, A143, A152, A173, A191, A201,1,2.0,1,4,7262
7,1199,44,4.0,A14, A32, A43, A61, A75, A92, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,1,7263
48,8092,53,4.0,A14, A32, A43, A65, A75, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,2,7264
12,7151,26,2.0,A14, A32, A43, A61, A74, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,3,7265
9,1501,22,4.0,A14, A34, A43, A61, A73, A92, A101, A123, A143, A151, A173, A192, A201,1,1.0,1,1,7266
9,2146,27,2.0,A14, A32, A49, A62, A73, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,3,7267
24,1396,45,4.0,A11, A34, A46, A64, A75, A93, A101, A123, A143, A152, A173, A191, A201,2,2.0,1,4,7268
36,1929,20,2.0,A14, A34, A43, A61, A73, A93, A101, A123, A142, A152, A173, A191, A201,1,2.0,1,2,7269
24,2385,42,1.0,A11, A32, A40, A61, A73, A93, A101, A122, A143, A152, A173, A192, A201,1,1.0,1,4,7270
6,1937,64,4.0,A14, A34, A43, A61, A75, A93, A101, A124, A143, A152, A173, A191, A201,1,1.0,1,4,7271
18,904,33,4.0,A12, A32, A40, A61, A73, A92, A101, A122, A143, A152, A172, A191, A201,1,1.0,1,4,7272
12,829,55,2.0,A14, A32, A40, A61, A73, A93, A101, A121, A143, A152, A172, A192, A201,1,1.0,2,3,7273
48,4796,46,2.0,A12, A32, A49, A61, A73, A93, A101, A123, A143, A152, A173, A191, A201,2,1.0,1,4,7274
24,1445,23,3.0,A14, A32, A43, A61, A72, A92, A101, A123, A143, A152, A173, A192, A201,2,2.0,1,2,7275
12,3385,43,2.0,A14, A32, A40, A61, A73, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,2,2,7276
12,3027,35,4.0,A14, A34, A41, A61, A71, A93, A101, A124, A142, A152, A174, A192, A201,2,2.0,1,3,7277
56,8886,38,2.0,A12, A32, A49, A61, A71, A93, A101, A123, A143, A152, A174, A192, A201,2,1.0,1,4,7278
9,4394,24,1.0,A12, A34, A43, A61, A72, A92, A101, A122, A143, A152, A173, A191, A201,2,1.0,1,2,7279
60,723,32,2.0,A11, A32, A42, A61, A74, A93, A101, A123, A143, A152, A173, A191, A201,2,1.0,1,4,7280
48,3764,29,2.0,A11, A32, A43, A63, A73, A93, A101, A121, A141, A152, A173, A192, A201,1,1.0,1,4,7281
12,3031,65,1.0,A11, A32, A46, A65, A74, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,2,4,7282
12,1409,27,2.0,A14, A34, A49, A64, A73, A92, A101, A122, A143, A152, A173, A192, A201,1,2.0,1,2,7283
24,7747,37,3.0,A11, A34, A41, A61, A71, A93, A101, A124, A143, A153, A174, A192, A201,1,1.0,1,4,7284
12,2576,59,2.0,A14, A34, A40, A61, A74, A92, A101, A123, A143, A152, A174, A192, A201,1,2.0,1,4,7285
11,1522,30,2.0,A14, A32, A40, A61, A75, A93, A101, A123, A143, A152, A174, A192, A201,1,1.0,1,1,7286
48,2797,64,3.0,A14, A33, A40, A61, A73, A93, A101, A122, A143, A152, A173, A192, A201,2,2.0,2,4,7287
36,3235,29,2.0,A14, A34, A43, A64, A73, A93, A101, A121, A142, A152, A173, A191, A201,1,2.0,1,4,7288
24,3322,20,2.0,A11, A32, A40, A65, A71, A93, A102, A121, A143, A152, A173, A192, A201,1,1.0,1,1,7289
15,709,25,4.0,A14, A32, A43, A61, A73, A92, A101, A122, A143, A152, A172, A191, A201,1,1.0,1,4,7290
6,3029,30,1.0,A14, A34, A43, A61, A72, A92, A101, A122, A143, A152, A173, A191, A201,1,1.0,1,1,7291
12,1890,32,1.0,A12, A32, A40, A62, A74, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,4,7292
12,2004,29,4.0,A14, A34, A41, A64, A75, A93, A101, A124, A143, A152, A173, A192, A201,1,2.0,1,4,7293
4,1214,64,4.0,A14, A32, A40, A61, A73, A93, A101, A121, A143, A152, A172, A191, A201,1,1.0,2,3,7294
